duty_station_state,duty_station_state_abbreviation,count_sum,pay_numeric_mean,pay_numeric_median,length_of_service_years_mean
ALABAMA,*,0,,,
ALABAMA,AK,0,,,
ALABAMA,AL,15721,104282.0,94006.0,12.27
ALABAMA,AR,0,,,
ALABAMA,AZ,0,,,
ALABAMA,CA,0,,,
ALABAMA,CO,0,,,
ALABAMA,CT,0,,,
ALABAMA,DC,0,,,
ALABAMA,DE,0,,,
ALABAMA,FL,0,,,
ALABAMA,GA,0,,,
ALABAMA,HI,0,,,
ALABAMA,IA,0,,,
ALABAMA,ID,0,,,
ALABAMA,IL,0,,,
ALABAMA,IN,0,,,
ALABAMA,KS,0,,,
ALABAMA,KY,0,,,
ALABAMA,LA,0,,,
ALABAMA,MA,0,,,
ALABAMA,MD,0,,,
ALABAMA,ME,0,,,
ALABAMA,MI,0,,,
ALABAMA,MN,0,,,
ALABAMA,MO,0,,,
ALABAMA,MS,0,,,
ALABAMA,MT,0,,,
ALABAMA,NC,0,,,
ALABAMA,ND,0,,,
ALABAMA,NDR,0,,,
ALABAMA,NE,0,,,
ALABAMA,NH,0,,,
ALABAMA,NJ,0,,,
ALABAMA,NM,0,,,
ALABAMA,NV,0,,,
ALABAMA,NY,0,,,
ALABAMA,OH,0,,,
ALABAMA,OK,0,,,
ALABAMA,OR,0,,,
ALABAMA,PA,0,,,
ALABAMA,REDACTED,0,,,
ALABAMA,RI,0,,,
ALABAMA,SC,0,,,
ALABAMA,SD,0,,,
ALABAMA,TN,0,,,
ALABAMA,TX,0,,,
ALABAMA,UT,0,,,
ALABAMA,VA,0,,,
ALABAMA,VT,0,,,
ALABAMA,WA,0,,,
ALABAMA,WI,0,,,
ALABAMA,WV,0,,,
ALABAMA,WY,0,,,
ALASKA,*,0,,,
ALASKA,AK,5319,113242.59,108678.0,12.49
ALASKA,AL,0,,,
ALASKA,AR,0,,,
ALASKA,AZ,0,,,
ALASKA,CA,0,,,
ALASKA,CO,0,,,
ALASKA,CT,0,,,
ALASKA,DC,0,,,
ALASKA,DE,0,,,
ALASKA,FL,0,,,
ALASKA,GA,0,,,
ALASKA,HI,0,,,
ALASKA,IA,0,,,
ALASKA,ID,0,,,
ALASKA,IL,0,,,
ALASKA,IN,0,,,
ALASKA,KS,0,,,
ALASKA,KY,0,,,
ALASKA,LA,0,,,
ALASKA,MA,0,,,
ALASKA,MD,0,,,
ALASKA,ME,0,,,
ALASKA,MI,0,,,
ALASKA,MN,0,,,
ALASKA,MO,0,,,
ALASKA,MS,0,,,
ALASKA,MT,0,,,
ALASKA,NC,0,,,
ALASKA,ND,0,,,
ALASKA,NDR,0,,,
ALASKA,NE,0,,,
ALASKA,NH,0,,,
ALASKA,NJ,0,,,
ALASKA,NM,0,,,
ALASKA,NV,0,,,
ALASKA,NY,0,,,
ALASKA,OH,0,,,
ALASKA,OK,0,,,
ALASKA,OR,0,,,
ALASKA,PA,0,,,
ALASKA,REDACTED,0,,,
ALASKA,RI,0,,,
ALASKA,SC,0,,,
ALASKA,SD,0,,,
ALASKA,TN,0,,,
ALASKA,TX,0,,,
ALASKA,UT,0,,,
ALASKA,VA,0,,,
ALASKA,VT,0,,,
ALASKA,WA,0,,,
ALASKA,WI,0,,,
ALASKA,WV,0,,,
ALASKA,WY,0,,,
ARIZONA,*,0,,,
ARIZONA,AK,0,,,
ARIZONA,AL,0,,,
ARIZONA,AR,0,,,
ARIZONA,AZ,23750,103970.28,90231.0,11.31
ARIZONA,CA,0,,,
ARIZONA,CO,0,,,
ARIZONA,CT,0,,,
ARIZONA,DC,0,,,
ARIZONA,DE,0,,,
ARIZONA,FL,0,,,
ARIZONA,GA,0,,,
ARIZONA,HI,0,,,
ARIZONA,IA,0,,,
ARIZONA,ID,0,,,
ARIZONA,IL,0,,,
ARIZONA,IN,0,,,
ARIZONA,KS,0,,,
ARIZONA,KY,0,,,
ARIZONA,LA,0,,,
ARIZONA,MA,0,,,
ARIZONA,MD,0,,,
ARIZONA,ME,0,,,
ARIZONA,MI,0,,,
ARIZONA,MN,0,,,
ARIZONA,MO,0,,,
ARIZONA,MS,0,,,
ARIZONA,MT,0,,,
ARIZONA,NC,0,,,
ARIZONA,ND,0,,,
ARIZONA,NDR,0,,,
ARIZONA,NE,0,,,
ARIZONA,NH,0,,,
ARIZONA,NJ,0,,,
ARIZONA,NM,0,,,
ARIZONA,NV,0,,,
ARIZONA,NY,0,,,
ARIZONA,OH,0,,,
ARIZONA,OK,0,,,
ARIZONA,OR,0,,,
ARIZONA,PA,0,,,
ARIZONA,REDACTED,0,,,
ARIZONA,RI,0,,,
ARIZONA,SC,0,,,
ARIZONA,SD,0,,,
ARIZONA,TN,0,,,
ARIZONA,TX,0,,,
ARIZONA,UT,0,,,
ARIZONA,VA,0,,,
ARIZONA,VT,0,,,
ARIZONA,WA,0,,,
ARIZONA,WI,0,,,
ARIZONA,WV,0,,,
ARIZONA,WY,0,,,
ARKANSAS,*,0,,,
ARKANSAS,AK,0,,,
ARKANSAS,AL,0,,,
ARKANSAS,AR,9767,101361.49,90428.0,11.49
ARKANSAS,AZ,0,,,
ARKANSAS,CA,0,,,
ARKANSAS,CO,0,,,
ARKANSAS,CT,0,,,
ARKANSAS,DC,0,,,
ARKANSAS,DE,0,,,
ARKANSAS,FL,0,,,
ARKANSAS,GA,0,,,
ARKANSAS,HI,0,,,
ARKANSAS,IA,0,,,
ARKANSAS,ID,0,,,
ARKANSAS,IL,0,,,
ARKANSAS,IN,0,,,
ARKANSAS,KS,0,,,
ARKANSAS,KY,0,,,
ARKANSAS,LA,0,,,
ARKANSAS,MA,0,,,
ARKANSAS,MD,0,,,
ARKANSAS,ME,0,,,
ARKANSAS,MI,0,,,
ARKANSAS,MN,0,,,
ARKANSAS,MO,0,,,
ARKANSAS,MS,0,,,
ARKANSAS,MT,0,,,
ARKANSAS,NC,0,,,
ARKANSAS,ND,0,,,
ARKANSAS,NDR,0,,,
ARKANSAS,NE,0,,,
ARKANSAS,NH,0,,,
ARKANSAS,NJ,0,,,
ARKANSAS,NM,0,,,
ARKANSAS,NV,0,,,
ARKANSAS,NY,0,,,
ARKANSAS,OH,0,,,
ARKANSAS,OK,0,,,
ARKANSAS,OR,0,,,
ARKANSAS,PA,0,,,
ARKANSAS,REDACTED,0,,,
ARKANSAS,RI,0,,,
ARKANSAS,SC,0,,,
ARKANSAS,SD,0,,,
ARKANSAS,TN,0,,,
ARKANSAS,TX,0,,,
ARKANSAS,UT,0,,,
ARKANSAS,VA,0,,,
ARKANSAS,VT,0,,,
ARKANSAS,WA,0,,,
ARKANSAS,WI,0,,,
ARKANSAS,WV,0,,,
ARKANSAS,WY,0,,,
CALIFORNIA,*,0,,,
CALIFORNIA,AK,0,,,
CALIFORNIA,AL,0,,,
CALIFORNIA,AR,0,,,
CALIFORNIA,AZ,0,,,
CALIFORNIA,CA,80185,123427.24,107375.0,11.78
CALIFORNIA,CO,0,,,
CALIFORNIA,CT,0,,,
CALIFORNIA,DC,0,,,
CALIFORNIA,DE,0,,,
CALIFORNIA,FL,0,,,
CALIFORNIA,GA,0,,,
CALIFORNIA,HI,0,,,
CALIFORNIA,IA,0,,,
CALIFORNIA,ID,0,,,
CALIFORNIA,IL,0,,,
CALIFORNIA,IN,0,,,
CALIFORNIA,KS,0,,,
CALIFORNIA,KY,0,,,
CALIFORNIA,LA,0,,,
CALIFORNIA,MA,0,,,
CALIFORNIA,MD,0,,,
CALIFORNIA,ME,0,,,
CALIFORNIA,MI,0,,,
CALIFORNIA,MN,0,,,
CALIFORNIA,MO,0,,,
CALIFORNIA,MS,0,,,
CALIFORNIA,MT,0,,,
CALIFORNIA,NC,0,,,
CALIFORNIA,ND,0,,,
CALIFORNIA,NDR,0,,,
CALIFORNIA,NE,0,,,
CALIFORNIA,NH,0,,,
CALIFORNIA,NJ,0,,,
CALIFORNIA,NM,0,,,
CALIFORNIA,NV,0,,,
CALIFORNIA,NY,0,,,
CALIFORNIA,OH,0,,,
CALIFORNIA,OK,0,,,
CALIFORNIA,OR,0,,,
CALIFORNIA,PA,0,,,
CALIFORNIA,REDACTED,0,,,
CALIFORNIA,RI,0,,,
CALIFORNIA,SC,0,,,
CALIFORNIA,SD,0,,,
CALIFORNIA,TN,0,,,
CALIFORNIA,TX,0,,,
CALIFORNIA,UT,0,,,
CALIFORNIA,VA,0,,,
CALIFORNIA,VT,0,,,
CALIFORNIA,WA,0,,,
CALIFORNIA,WI,0,,,
CALIFORNIA,WV,0,,,
CALIFORNIA,WY,0,,,
COLORADO,*,0,,,
COLORADO,AK,0,,,
COLORADO,AL,0,,,
COLORADO,AR,0,,,
COLORADO,AZ,0,,,
COLORADO,CA,0,,,
COLORADO,CO,25094,120164.06,115283.0,12.37
COLORADO,CT,0,,,
COLORADO,DC,0,,,
COLORADO,DE,0,,,
COLORADO,FL,0,,,
COLORADO,GA,0,,,
COLORADO,HI,0,,,
COLORADO,IA,0,,,
COLORADO,ID,0,,,
COLORADO,IL,0,,,
COLORADO,IN,0,,,
COLORADO,KS,0,,,
COLORADO,KY,0,,,
COLORADO,LA,0,,,
COLORADO,MA,0,,,
COLORADO,MD,0,,,
COLORADO,ME,0,,,
COLORADO,MI,0,,,
COLORADO,MN,0,,,
COLORADO,MO,0,,,
COLORADO,MS,0,,,
COLORADO,MT,0,,,
COLORADO,NC,0,,,
COLORADO,ND,0,,,
COLORADO,NDR,0,,,
COLORADO,NE,0,,,
COLORADO,NH,0,,,
COLORADO,NJ,0,,,
COLORADO,NM,0,,,
COLORADO,NV,0,,,
COLORADO,NY,0,,,
COLORADO,OH,0,,,
COLORADO,OK,0,,,
COLORADO,OR,0,,,
COLORADO,PA,0,,,
COLORADO,REDACTED,0,,,
COLORADO,RI,0,,,
COLORADO,SC,0,,,
COLORADO,SD,0,,,
COLORADO,TN,0,,,
COLORADO,TX,0,,,
COLORADO,UT,0,,,
COLORADO,VA,0,,,
COLORADO,VT,0,,,
COLORADO,WA,0,,,
COLORADO,WI,0,,,
COLORADO,WV,0,,,
COLORADO,WY,0,,,
CONNECTICUT,*,0,,,
CONNECTICUT,AK,0,,,
CONNECTICUT,AL,0,,,
CONNECTICUT,AR,0,,,
CONNECTICUT,AZ,0,,,
CONNECTICUT,CA,0,,,
CONNECTICUT,CO,0,,,
CONNECTICUT,CT,5031,122125.29,111400.0,11.71
CONNECTICUT,DC,0,,,
CONNECTICUT,DE,0,,,
CONNECTICUT,FL,0,,,
CONNECTICUT,GA,0,,,
CONNECTICUT,HI,0,,,
CONNECTICUT,IA,0,,,
CONNECTICUT,ID,0,,,
CONNECTICUT,IL,0,,,
CONNECTICUT,IN,0,,,
CONNECTICUT,KS,0,,,
CONNECTICUT,KY,0,,,
CONNECTICUT,LA,0,,,
CONNECTICUT,MA,0,,,
CONNECTICUT,MD,0,,,
CONNECTICUT,ME,0,,,
CONNECTICUT,MI,0,,,
CONNECTICUT,MN,0,,,
CONNECTICUT,MO,0,,,
CONNECTICUT,MS,0,,,
CONNECTICUT,MT,0,,,
CONNECTICUT,NC,0,,,
CONNECTICUT,ND,0,,,
CONNECTICUT,NDR,0,,,
CONNECTICUT,NE,0,,,
CONNECTICUT,NH,0,,,
CONNECTICUT,NJ,0,,,
CONNECTICUT,NM,0,,,
CONNECTICUT,NV,0,,,
CONNECTICUT,NY,0,,,
CONNECTICUT,OH,0,,,
CONNECTICUT,OK,0,,,
CONNECTICUT,OR,0,,,
CONNECTICUT,PA,0,,,
CONNECTICUT,REDACTED,0,,,
CONNECTICUT,RI,0,,,
CONNECTICUT,SC,0,,,
CONNECTICUT,SD,0,,,
CONNECTICUT,TN,0,,,
CONNECTICUT,TX,0,,,
CONNECTICUT,UT,0,,,
CONNECTICUT,VA,0,,,
CONNECTICUT,VT,0,,,
CONNECTICUT,WA,0,,,
CONNECTICUT,WI,0,,,
CONNECTICUT,WV,0,,,
CONNECTICUT,WY,0,,,
DELAWARE,*,0,,,
DELAWARE,AK,0,,,
DELAWARE,AL,0,,,
DELAWARE,AR,0,,,
DELAWARE,AZ,0,,,
DELAWARE,CA,0,,,
DELAWARE,CO,0,,,
DELAWARE,CT,0,,,
DELAWARE,DC,0,,,
DELAWARE,DE,2260,115457.0,106963.0,11.25
DELAWARE,FL,0,,,
DELAWARE,GA,0,,,
DELAWARE,HI,0,,,
DELAWARE,IA,0,,,
DELAWARE,ID,0,,,
DELAWARE,IL,0,,,
DELAWARE,IN,0,,,
DELAWARE,KS,0,,,
DELAWARE,KY,0,,,
DELAWARE,LA,0,,,
DELAWARE,MA,0,,,
DELAWARE,MD,0,,,
DELAWARE,ME,0,,,
DELAWARE,MI,0,,,
DELAWARE,MN,0,,,
DELAWARE,MO,0,,,
DELAWARE,MS,0,,,
DELAWARE,MT,0,,,
DELAWARE,NC,0,,,
DELAWARE,ND,0,,,
DELAWARE,NDR,0,,,
DELAWARE,NE,0,,,
DELAWARE,NH,0,,,
DELAWARE,NJ,0,,,
DELAWARE,NM,0,,,
DELAWARE,NV,0,,,
DELAWARE,NY,0,,,
DELAWARE,OH,0,,,
DELAWARE,OK,0,,,
DELAWARE,OR,0,,,
DELAWARE,PA,0,,,
DELAWARE,REDACTED,0,,,
DELAWARE,RI,0,,,
DELAWARE,SC,0,,,
DELAWARE,SD,0,,,
DELAWARE,TN,0,,,
DELAWARE,TX,0,,,
DELAWARE,UT,0,,,
DELAWARE,VA,0,,,
DELAWARE,VT,0,,,
DELAWARE,WA,0,,,
DELAWARE,WI,0,,,
DELAWARE,WV,0,,,
DELAWARE,WY,0,,,
DISTRICT OF COLUMBIA,*,0,,,
DISTRICT OF COLUMBIA,AK,0,,,
DISTRICT OF COLUMBIA,AL,0,,,
DISTRICT OF COLUMBIA,AR,0,,,
DISTRICT OF COLUMBIA,AZ,0,,,
DISTRICT OF COLUMBIA,CA,0,,,
DISTRICT OF COLUMBIA,CO,0,,,
DISTRICT OF COLUMBIA,CT,0,,,
DISTRICT OF COLUMBIA,DC,104227,152635.71,156737.0,14.8
DISTRICT OF COLUMBIA,DE,0,,,
DISTRICT OF COLUMBIA,FL,0,,,
DISTRICT OF COLUMBIA,GA,0,,,
DISTRICT OF COLUMBIA,HI,0,,,
DISTRICT OF COLUMBIA,IA,0,,,
DISTRICT OF COLUMBIA,ID,0,,,
DISTRICT OF COLUMBIA,IL,0,,,
DISTRICT OF COLUMBIA,IN,0,,,
DISTRICT OF COLUMBIA,KS,0,,,
DISTRICT OF COLUMBIA,KY,0,,,
DISTRICT OF COLUMBIA,LA,0,,,
DISTRICT OF COLUMBIA,MA,0,,,
DISTRICT OF COLUMBIA,MD,0,,,
DISTRICT OF COLUMBIA,ME,0,,,
DISTRICT OF COLUMBIA,MI,0,,,
DISTRICT OF COLUMBIA,MN,0,,,
DISTRICT OF COLUMBIA,MO,0,,,
DISTRICT OF COLUMBIA,MS,0,,,
DISTRICT OF COLUMBIA,MT,0,,,
DISTRICT OF COLUMBIA,NC,0,,,
DISTRICT OF COLUMBIA,ND,0,,,
DISTRICT OF COLUMBIA,NDR,0,,,
DISTRICT OF COLUMBIA,NE,0,,,
DISTRICT OF COLUMBIA,NH,0,,,
DISTRICT OF COLUMBIA,NJ,0,,,
DISTRICT OF COLUMBIA,NM,0,,,
DISTRICT OF COLUMBIA,NV,0,,,
DISTRICT OF COLUMBIA,NY,0,,,
DISTRICT OF COLUMBIA,OH,0,,,
DISTRICT OF COLUMBIA,OK,0,,,
DISTRICT OF COLUMBIA,OR,0,,,
DISTRICT OF COLUMBIA,PA,0,,,
DISTRICT OF COLUMBIA,REDACTED,0,,,
DISTRICT OF COLUMBIA,RI,0,,,
DISTRICT OF COLUMBIA,SC,0,,,
DISTRICT OF COLUMBIA,SD,0,,,
DISTRICT OF COLUMBIA,TN,0,,,
DISTRICT OF COLUMBIA,TX,0,,,
DISTRICT OF COLUMBIA,UT,0,,,
DISTRICT OF COLUMBIA,VA,0,,,
DISTRICT OF COLUMBIA,VT,0,,,
DISTRICT OF COLUMBIA,WA,0,,,
DISTRICT OF COLUMBIA,WI,0,,,
DISTRICT OF COLUMBIA,WV,0,,,
DISTRICT OF COLUMBIA,WY,0,,,
FLORIDA,*,0,,,
FLORIDA,AK,0,,,
FLORIDA,AL,0,,,
FLORIDA,AR,0,,,
FLORIDA,AZ,0,,,
FLORIDA,CA,0,,,
FLORIDA,CO,0,,,
FLORIDA,CT,0,,,
FLORIDA,DC,0,,,
FLORIDA,DE,0,,,
FLORIDA,FL,56779,109991.36,98210.0,11.45
FLORIDA,GA,0,,,
FLORIDA,HI,0,,,
FLORIDA,IA,0,,,
FLORIDA,ID,0,,,
FLORIDA,IL,0,,,
FLORIDA,IN,0,,,
FLORIDA,KS,0,,,
FLORIDA,KY,0,,,
FLORIDA,LA,0,,,
FLORIDA,MA,0,,,
FLORIDA,MD,0,,,
FLORIDA,ME,0,,,
FLORIDA,MI,0,,,
FLORIDA,MN,0,,,
FLORIDA,MO,0,,,
FLORIDA,MS,0,,,
FLORIDA,MT,0,,,
FLORIDA,NC,0,,,
FLORIDA,ND,0,,,
FLORIDA,NDR,0,,,
FLORIDA,NE,0,,,
FLORIDA,NH,0,,,
FLORIDA,NJ,0,,,
FLORIDA,NM,0,,,
FLORIDA,NV,0,,,
FLORIDA,NY,0,,,
FLORIDA,OH,0,,,
FLORIDA,OK,0,,,
FLORIDA,OR,0,,,
FLORIDA,PA,0,,,
FLORIDA,REDACTED,0,,,
FLORIDA,RI,0,,,
FLORIDA,SC,0,,,
FLORIDA,SD,0,,,
FLORIDA,TN,0,,,
FLORIDA,TX,0,,,
FLORIDA,UT,0,,,
FLORIDA,VA,0,,,
FLORIDA,VT,0,,,
FLORIDA,WA,0,,,
FLORIDA,WI,0,,,
FLORIDA,WV,0,,,
FLORIDA,WY,0,,,
GEORGIA,*,0,,,
GEORGIA,AK,0,,,
GEORGIA,AL,0,,,
GEORGIA,AR,0,,,
GEORGIA,AZ,0,,,
GEORGIA,CA,0,,,
GEORGIA,CO,0,,,
GEORGIA,CT,0,,,
GEORGIA,DC,0,,,
GEORGIA,DE,0,,,
GEORGIA,FL,0,,,
GEORGIA,GA,41530,112017.67,105997.0,12.26
GEORGIA,HI,0,,,
GEORGIA,IA,0,,,
GEORGIA,ID,0,,,
GEORGIA,IL,0,,,
GEORGIA,IN,0,,,
GEORGIA,KS,0,,,
GEORGIA,KY,0,,,
GEORGIA,LA,0,,,
GEORGIA,MA,0,,,
GEORGIA,MD,0,,,
GEORGIA,ME,0,,,
GEORGIA,MI,0,,,
GEORGIA,MN,0,,,
GEORGIA,MO,0,,,
GEORGIA,MS,0,,,
GEORGIA,MT,0,,,
GEORGIA,NC,0,,,
GEORGIA,ND,0,,,
GEORGIA,NDR,0,,,
GEORGIA,NE,0,,,
GEORGIA,NH,0,,,
GEORGIA,NJ,0,,,
GEORGIA,NM,0,,,
GEORGIA,NV,0,,,
GEORGIA,NY,0,,,
GEORGIA,OH,0,,,
GEORGIA,OK,0,,,
GEORGIA,OR,0,,,
GEORGIA,PA,0,,,
GEORGIA,REDACTED,0,,,
GEORGIA,RI,0,,,
GEORGIA,SC,0,,,
GEORGIA,SD,0,,,
GEORGIA,TN,0,,,
GEORGIA,TX,0,,,
GEORGIA,UT,0,,,
GEORGIA,VA,0,,,
GEORGIA,VT,0,,,
GEORGIA,WA,0,,,
GEORGIA,WI,0,,,
GEORGIA,WV,0,,,
GEORGIA,WY,0,,,
HAWAII,*,0,,,
HAWAII,AK,0,,,
HAWAII,AL,0,,,
HAWAII,AR,0,,,
HAWAII,AZ,0,,,
HAWAII,CA,0,,,
HAWAII,CO,0,,,
HAWAII,CT,0,,,
HAWAII,DC,0,,,
HAWAII,DE,0,,,
HAWAII,FL,0,,,
HAWAII,GA,0,,,
HAWAII,HI,4951,107750.18,97772.0,11.21
HAWAII,IA,0,,,
HAWAII,ID,0,,,
HAWAII,IL,0,,,
HAWAII,IN,0,,,
HAWAII,KS,0,,,
HAWAII,KY,0,,,
HAWAII,LA,0,,,
HAWAII,MA,0,,,
HAWAII,MD,0,,,
HAWAII,ME,0,,,
HAWAII,MI,0,,,
HAWAII,MN,0,,,
HAWAII,MO,0,,,
HAWAII,MS,0,,,
HAWAII,MT,0,,,
HAWAII,NC,0,,,
HAWAII,ND,0,,,
HAWAII,NDR,0,,,
HAWAII,NE,0,,,
HAWAII,NH,0,,,
HAWAII,NJ,0,,,
HAWAII,NM,0,,,
HAWAII,NV,0,,,
HAWAII,NY,0,,,
HAWAII,OH,0,,,
HAWAII,OK,0,,,
HAWAII,OR,0,,,
HAWAII,PA,0,,,
HAWAII,REDACTED,0,,,
HAWAII,RI,0,,,
HAWAII,SC,0,,,
HAWAII,SD,0,,,
HAWAII,TN,0,,,
HAWAII,TX,0,,,
HAWAII,UT,0,,,
HAWAII,VA,0,,,
HAWAII,VT,0,,,
HAWAII,WA,0,,,
HAWAII,WI,0,,,
HAWAII,WV,0,,,
HAWAII,WY,0,,,
IDAHO,*,0,,,
IDAHO,AK,0,,,
IDAHO,AL,0,,,
IDAHO,AR,0,,,
IDAHO,AZ,0,,,
IDAHO,CA,0,,,
IDAHO,CO,0,,,
IDAHO,CT,0,,,
IDAHO,DC,0,,,
IDAHO,DE,0,,,
IDAHO,FL,0,,,
IDAHO,GA,0,,,
IDAHO,HI,0,,,
IDAHO,IA,0,,,
IDAHO,ID,7587,96678.02,89604.0,11.86
IDAHO,IL,0,,,
IDAHO,IN,0,,,
IDAHO,KS,0,,,
IDAHO,KY,0,,,
IDAHO,LA,0,,,
IDAHO,MA,0,,,
IDAHO,MD,0,,,
IDAHO,ME,0,,,
IDAHO,MI,0,,,
IDAHO,MN,0,,,
IDAHO,MO,0,,,
IDAHO,MS,0,,,
IDAHO,MT,0,,,
IDAHO,NC,0,,,
IDAHO,ND,0,,,
IDAHO,NDR,0,,,
IDAHO,NE,0,,,
IDAHO,NH,0,,,
IDAHO,NJ,0,,,
IDAHO,NM,0,,,
IDAHO,NV,0,,,
IDAHO,NY,0,,,
IDAHO,OH,0,,,
IDAHO,OK,0,,,
IDAHO,OR,0,,,
IDAHO,PA,0,,,
IDAHO,REDACTED,0,,,
IDAHO,RI,0,,,
IDAHO,SC,0,,,
IDAHO,SD,0,,,
IDAHO,TN,0,,,
IDAHO,TX,0,,,
IDAHO,UT,0,,,
IDAHO,VA,0,,,
IDAHO,VT,0,,,
IDAHO,WA,0,,,
IDAHO,WI,0,,,
IDAHO,WV,0,,,
IDAHO,WY,0,,,
ILLINOIS,*,0,,,
ILLINOIS,AK,0,,,
ILLINOIS,AL,0,,,
ILLINOIS,AR,0,,,
ILLINOIS,AZ,0,,,
ILLINOIS,CA,0,,,
ILLINOIS,CO,0,,,
ILLINOIS,CT,0,,,
ILLINOIS,DC,0,,,
ILLINOIS,DE,0,,,
ILLINOIS,FL,0,,,
ILLINOIS,GA,0,,,
ILLINOIS,HI,0,,,
ILLINOIS,IA,0,,,
ILLINOIS,ID,0,,,
ILLINOIS,IL,28401,117827.85,106716.5,12.12
ILLINOIS,IN,0,,,
ILLINOIS,KS,0,,,
ILLINOIS,KY,0,,,
ILLINOIS,LA,0,,,
ILLINOIS,MA,0,,,
ILLINOIS,MD,0,,,
ILLINOIS,ME,0,,,
ILLINOIS,MI,0,,,
ILLINOIS,MN,0,,,
ILLINOIS,MO,0,,,
ILLINOIS,MS,0,,,
ILLINOIS,MT,0,,,
ILLINOIS,NC,0,,,
ILLINOIS,ND,0,,,
ILLINOIS,NDR,0,,,
ILLINOIS,NE,0,,,
ILLINOIS,NH,0,,,
ILLINOIS,NJ,0,,,
ILLINOIS,NM,0,,,
ILLINOIS,NV,0,,,
ILLINOIS,NY,0,,,
ILLINOIS,OH,0,,,
ILLINOIS,OK,0,,,
ILLINOIS,OR,0,,,
ILLINOIS,PA,0,,,
ILLINOIS,REDACTED,0,,,
ILLINOIS,RI,0,,,
ILLINOIS,SC,0,,,
ILLINOIS,SD,0,,,
ILLINOIS,TN,0,,,
ILLINOIS,TX,0,,,
ILLINOIS,UT,0,,,
ILLINOIS,VA,0,,,
ILLINOIS,VT,0,,,
ILLINOIS,WA,0,,,
ILLINOIS,WI,0,,,
ILLINOIS,WV,0,,,
ILLINOIS,WY,0,,,
INDIANA,*,0,,,
INDIANA,AK,0,,,
INDIANA,AL,0,,,
INDIANA,AR,0,,,
INDIANA,AZ,0,,,
INDIANA,CA,0,,,
INDIANA,CO,0,,,
INDIANA,CT,0,,,
INDIANA,DC,0,,,
INDIANA,DE,0,,,
INDIANA,FL,0,,,
INDIANA,GA,0,,,
INDIANA,HI,0,,,
INDIANA,IA,0,,,
INDIANA,ID,0,,,
INDIANA,IL,0,,,
INDIANA,IN,11495,101485.12,90821.0,11.32
INDIANA,KS,0,,,
INDIANA,KY,0,,,
INDIANA,LA,0,,,
INDIANA,MA,0,,,
INDIANA,MD,0,,,
INDIANA,ME,0,,,
INDIANA,MI,0,,,
INDIANA,MN,0,,,
INDIANA,MO,0,,,
INDIANA,MS,0,,,
INDIANA,MT,0,,,
INDIANA,NC,0,,,
INDIANA,ND,0,,,
INDIANA,NDR,0,,,
INDIANA,NE,0,,,
INDIANA,NH,0,,,
INDIANA,NJ,0,,,
INDIANA,NM,0,,,
INDIANA,NV,0,,,
INDIANA,NY,0,,,
INDIANA,OH,0,,,
INDIANA,OK,0,,,
INDIANA,OR,0,,,
INDIANA,PA,0,,,
INDIANA,REDACTED,0,,,
INDIANA,RI,0,,,
INDIANA,SC,0,,,
INDIANA,SD,0,,,
INDIANA,TN,0,,,
INDIANA,TX,0,,,
INDIANA,UT,0,,,
INDIANA,VA,0,,,
INDIANA,VT,0,,,
INDIANA,WA,0,,,
INDIANA,WI,0,,,
INDIANA,WV,0,,,
INDIANA,WY,0,,,
INVALID,*,1226,121656.95,118905.0,11.82
INVALID,AK,0,,,
INVALID,AL,0,,,
INVALID,AR,0,,,
INVALID,AZ,0,,,
INVALID,CA,0,,,
INVALID,CO,0,,,
INVALID,CT,0,,,
INVALID,DC,0,,,
INVALID,DE,0,,,
INVALID,FL,0,,,
INVALID,GA,0,,,
INVALID,HI,0,,,
INVALID,IA,0,,,
INVALID,ID,0,,,
INVALID,IL,0,,,
INVALID,IN,0,,,
INVALID,KS,0,,,
INVALID,KY,0,,,
INVALID,LA,0,,,
INVALID,MA,0,,,
INVALID,MD,0,,,
INVALID,ME,0,,,
INVALID,MI,0,,,
INVALID,MN,0,,,
INVALID,MO,0,,,
INVALID,MS,0,,,
INVALID,MT,0,,,
INVALID,NC,0,,,
INVALID,ND,0,,,
INVALID,NDR,0,,,
INVALID,NE,0,,,
INVALID,NH,0,,,
INVALID,NJ,0,,,
INVALID,NM,0,,,
INVALID,NV,0,,,
INVALID,NY,0,,,
INVALID,OH,0,,,
INVALID,OK,0,,,
INVALID,OR,0,,,
INVALID,PA,0,,,
INVALID,REDACTED,0,,,
INVALID,RI,0,,,
INVALID,SC,0,,,
INVALID,SD,0,,,
INVALID,TN,0,,,
INVALID,TX,0,,,
INVALID,UT,0,,,
INVALID,VA,0,,,
INVALID,VT,0,,,
INVALID,WA,0,,,
INVALID,WI,0,,,
INVALID,WV,0,,,
INVALID,WY,0,,,
IOWA,*,0,,,
IOWA,AK,0,,,
IOWA,AL,0,,,
IOWA,AR,0,,,
IOWA,AZ,0,,,
IOWA,CA,0,,,
IOWA,CO,0,,,
IOWA,CT,0,,,
IOWA,DC,0,,,
IOWA,DE,0,,,
IOWA,FL,0,,,
IOWA,GA,0,,,
IOWA,HI,0,,,
IOWA,IA,7284,102797.36,91576.0,10.98
IOWA,ID,0,,,
IOWA,IL,0,,,
IOWA,IN,0,,,
IOWA,KS,0,,,
IOWA,KY,0,,,
IOWA,LA,0,,,
